id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address,city,state,zip_code,DBA Name,AKA Name,License #,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Latitude,Longitude,income_household_median
vjmzMZH3Dzsb5isnid1FDQ,jinsei-motto-chicago,Jinsei Motto,https://s3-media1.fl.yelpcdn.com/bphoto/05b1BFpp9zTAsTMF1S0WwQ/o.jpg,False,https://www.yelp.com/biz/jinsei-motto-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,51,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"['delivery', 'pickup']",13128849602,(312) 884-9602,2676.05264774296,41.884616829209506,-87.64220550656319,564 w randolph st,chicago,il,60661,CH DISTILLERY,CH DISTILLERY,2240281.0,Risk 1 (High),564 w randolph st,chicago,il,60661,2019-03-22,Complaint,Pass w/ Conditions,41.88454339773784,-87.64233138672651,120000
hg7GTftFbQG2Y6jz8u_Olg,b-i-tea-and-dim-sum-chicago,B.I.Tea & Dim Sum,https://s3-media4.fl.yelpcdn.com/bphoto/snXu6zQS1oG6XUsG0mR_NA/o.jpg,False,https://www.yelp.com/biz/b-i-tea-and-dim-sum-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,90,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,"['delivery', 'pickup']",13129645195,(312) 964-5195,2564.9229956287472,41.8839695,-87.6410747,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
iIjzOth1IEK520j2YBeLyQ,tengoku-aburiya-chicago-2,TenGoku Aburiya,https://s3-media1.fl.yelpcdn.com/bphoto/1xV2V8jCwrR75q-rcIDhPA/o.jpg,False,https://www.yelp.com/biz/tengoku-aburiya-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,68,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,[],13128466633,(312) 846-6633,2659.7528918800103,41.882802,-87.644468,651 w washington blvd,chicago,il,60661,LAVASH MEDITERRANEAN GRILL,LAVASH MEDITERRANEAN GRILL,2522733.0,Risk 1 (High),651 w washington blvd,chicago,il,60661,2019-08-19,Canvass,Fail,41.883052886559646,-87.64468860442474,120000
VIojEv4Vucr7tmgJjO_8nw,frietkoten-belgian-fries-and-beer-chicago-2,Frietkoten Belgian Fries & Beer,https://s3-media2.fl.yelpcdn.com/bphoto/us2FRV2H7nrRHzEkO2gTGw/o.jpg,False,https://www.yelp.com/biz/frietkoten-belgian-fries-and-beer-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,106,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,['delivery'],13125750306,(312) 575-0306,2563.643343224574,41.8842199591045,-87.6407377607133,131 n clinton st,chicago,il,60606,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
p0UquNGFSGewziWPevA0Ng,dylans-tavern-and-grill-chicago,Dylans Tavern & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/Ujbyrg28GGvoBcl8StVXng/o.jpg,False,https://www.yelp.com/biz/dylans-tavern-and-grill-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,258,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.0,"['pickup', 'delivery']",13128762008,(312) 876-2008,2257.335949905689,41.8799,-87.64144,118 s clinton st,chicago,il,60661,SUBWAY SANDWICHES,SUBWAY SANDWICHES,43981.0,Risk 1 (High),118 s clinton st,chicago,il,60661,2014-11-13,Canvass,Fail,41.87995707099538,-87.64128000375057,120000
WTd9lnh-lsPnFMtbj9LOxA,polpetti-espresso-bar-chicago,Polpetti Espresso Bar,https://s3-media3.fl.yelpcdn.com/bphoto/VSTtUhKhDhx5uYQ_LmJBmw/o.jpg,False,https://www.yelp.com/biz/polpetti-espresso-bar-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,35,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,[],13122852090,(312) 285-2090,2554.322647541033,41.883881,-87.641101,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
Lh-td8kleW3qZagYeCI_3w,deep-purpl-chicago-3,Deep Purpl,https://s3-media4.fl.yelpcdn.com/bphoto/oLs8iUdvOY4O-vBqlETzvQ/o.jpg,False,https://www.yelp.com/biz/deep-purpl-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,66,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.0,"['pickup', 'delivery']",13128606617,(312) 860-6617,2384.9227468701124,41.88231466626917,-87.64038820200877,500 w madison st,chicago,il,60661,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649352.0,Risk 1 (High),500 w madison st,chicago,il,60661,2014-08-01,Canvass,Pass,41.88199433820508,-87.6397586848809,120000
i4dZiuVEzWZPTIOZWIMG7w,saigon-sisters-chicago,Saigon Sisters,https://s3-media1.fl.yelpcdn.com/bphoto/cvUe3qzD29Mk8tTay5IObQ/o.jpg,False,https://www.yelp.com/biz/saigon-sisters-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,194,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['pickup', 'delivery']",13124960094,(312) 496-0094,2564.9229956287472,41.8839476,-87.6410751,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
lwNElggrXoP53TUcx5BGHA,sgd-dubu-so-gong-dong-tofu-and-korean-bbq-chicago,SGD Dubu So Gong Dong Tofu & Korean BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/lZWQXfR2yOs3Fe9idH9Sig/o.jpg,False,https://www.yelp.com/biz/sgd-dubu-so-gong-dong-tofu-and-korean-bbq-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,52,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],17733628702,(773) 362-8702,2323.0811249824933,41.87774,-87.64471,711 w jackson blvd,chicago,il,60661,SANG'S KITCHEN,SANG'S KITCHEN,2677344.0,Risk 1 (High),711 w jackson blvd,chicago,il,60661,2021-12-01,Canvass,Fail,41.87787173863181,-87.64450945964906,120000
n8S7UC8dzeKfpLCCT-FGiw,a-taste-of-the-philippines-chicago,A Taste of the Philippines,https://s3-media4.fl.yelpcdn.com/bphoto/UbYg6x1vId6bXC0Uh2TkFQ/o.jpg,False,https://www.yelp.com/biz/a-taste-of-the-philippines-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,37,"[{'alias': 'filipino', 'title': 'Filipino'}]",4.5,[],13128661993,(312) 866-1993,2569.085051193287,41.884137,-87.640973,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
vxy-Ikt7d2n3LrUky4SWhQ,i-dream-of-falafel-chicago-28,I Dream of Falafel,https://s3-media1.fl.yelpcdn.com/bphoto/FPJPCol5mVmlinf5H4T8hQ/o.jpg,False,https://www.yelp.com/biz/i-dream-of-falafel-chicago-28?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,79,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.5,"['delivery', 'pickup']",13125593333,(312) 559-3333,2316.232179619966,41.880299,-87.641889,555 w monroe st,chicago,il,60661,Eurest Dining Services @ Quaker Oats,Eurest Dining Services @ Quaker Oats,1275113.0,Risk 1 (High),555 w monroe st,chicago,il,60661,2011-06-07,Canvass,Pass,41.88044790879155,-87.64183897534404,120000
OHs0IK44JzCOVj5D3ZsYZA,sarpinos-pizzeria-chicago-450,Sarpino's Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/hVQAGHhIkCk_xdrHVTVvPg/o.jpg,False,https://www.yelp.com/biz/sarpinos-pizzeria-chicago-450?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,389,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"['delivery', 'pickup']",13122071777,(312) 207-1777,2835.3020560772684,41.8855458,-87.643964,627 w lake st,chicago,il,60661,SARPINOS LOOP,SARPINOS,1847144.0,Risk 1 (High),627 w lake st,chicago,il,60661,2022-11-28,Canvass Re-Inspection,Fail,41.88558923384897,-87.64399165571426,120000
kemCe40obdtTHxvRGpk5jA,baci-amore-chicago-2,Baci Amore,https://s3-media3.fl.yelpcdn.com/bphoto/Vge3e0QGLoTOUFncStP9Hg/o.jpg,False,https://www.yelp.com/biz/baci-amore-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,13,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"['delivery', 'pickup']",13128330055,(312) 833-0055,2131.1737090959896,41.87736,-87.64203,321 s jefferson st,chicago,il,60661,BACI AMORE,BACI AMORE,2641828.0,Risk 1 (High),321 s jefferson st,chicago,il,60661,2022-11-28,Canvass,Pass,41.87733957924523,-87.64236889793398,120000
z5nkKjat1z4qinPVUFZ3fA,benjyehuda-chicago-6,BenjYehuda,https://s3-media1.fl.yelpcdn.com/bphoto/9yZDdlcS6Q9CS0bQ_DaGiw/o.jpg,False,https://www.yelp.com/biz/benjyehuda-chicago-6?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,51,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",3.5,"['delivery', 'pickup']",13128775388,(312) 877-5388,2399.2566418978536,41.8825776971372,-87.6402557109161,500 w madison,chicago,il,60661,TACO BELL #30404,TACO BELL,2320371.0,Risk 1 (High),500 w madison,chicago,il,60661,2016-03-23,Canvass,Pass,41.88199433820508,-87.6397586848809,120000
z2HVQbvUPQuniOazIb4eQQ,madison-tavern-chicago,Madison Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/lWik6RkvheZGxzVJKdNbLA/o.jpg,False,https://www.yelp.com/biz/madison-tavern-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,134,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"['delivery', 'pickup']",13126009003,(312) 600-9003,2385.453182534712,41.88235,-87.6404699,500 w madison st,chicago,il,60661,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649352.0,Risk 1 (High),500 w madison st,chicago,il,60661,2014-08-01,Canvass,Pass,41.88199433820508,-87.6397586848809,120000
Vls71lzKhV8_lbM8VDNc4g,freshii-chicago-9,Freshii,https://s3-media1.fl.yelpcdn.com/bphoto/ybsOFHDY6-bwVbvJCtuxsw/o.jpg,False,https://www.yelp.com/biz/freshii-chicago-9?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,68,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"['delivery', 'pickup']",13123820900,(312) 382-0900,2347.245033933588,41.881443,-87.6413269,26 s clinton st,chicago,il,60661,FRESHII,FRESHII,2269350.0,Risk 1 (High),26 s clinton st,chicago,il,60661,2022-02-17,Canvass,Out of Business,41.88103714937849,-87.64131323383823,120000
D_d-ErYJfRJp5Kul1lGgNg,kathryns-soul-chicago,Kathryn's Soul,https://s3-media2.fl.yelpcdn.com/bphoto/WgxYH8_VP8jP47NtJNKVlQ/o.jpg,False,https://www.yelp.com/biz/kathryns-soul-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,15,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"['delivery', 'pickup']",17732310782,(773) 231-0782,2564.9229956287472,41.88437,-87.64104,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
b9ydWirWbGZTF-X8tmw5lw,buen-apetito-chicago,Buen Apetito,https://s3-media3.fl.yelpcdn.com/bphoto/_0aHWe27-V9xYjP8VUlEAA/o.jpg,False,https://www.yelp.com/biz/buen-apetito-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,64,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,['delivery'],13122349600,(312) 234-9600,2564.9229956287472,41.8839476,-87.6410751,131 n clinton st,chicago,il,60606,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
h6QDXHeErfSPCWIwPK93MQ,litos-empanadas-french-market-chicago,Lito's Empanadas - French Market,https://s3-media1.fl.yelpcdn.com/bphoto/Ad0js1PCVCB0WKbOpviUyQ/o.jpg,False,https://www.yelp.com/biz/litos-empanadas-french-market-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,22,"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'food_court', 'title': 'Food Court'}]",4.0,"['pickup', 'delivery']",13126313395,(312) 631-3395,2569.093273715493,41.8841370769886,-87.6409730315208,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
kNCVvWRqArmGOtsJ-9mm-A,klay-oven-kitchen-chicago,Klay Oven Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/oMtJoh5boQfUocJkED7ARA/o.jpg,False,https://www.yelp.com/biz/klay-oven-kitchen-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,50,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"['pickup', 'delivery']",13124546117,(312) 454-6117,2577.0645454928685,41.8840684,-87.6412297,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
_0D1RwA54zkIhQhlPMGIag,chipotle-mexican-grill-chicago-48,Chipotle Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/zqfchZbdD7gEdXm0E1sU0Q/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-chicago-48?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,88,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"['pickup', 'delivery']",13123790246,(312) 379-0246,2259.13460354366,41.880371,-87.6408685797796,525 w monroe st,chicago,il,60661,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1969610.0,Risk 1 (High),525 w monroe st,chicago,il,60661,2014-07-31,Canvass,Pass w/ Conditions,41.88046314707847,-87.6408038842781,120000
9nUBnfsYlRCmU0CRLKp4Bw,paris-baguette-chicago,Paris Baguette,https://s3-media2.fl.yelpcdn.com/bphoto/OUnfnphn5cjnEBN-rTgdrA/o.jpg,False,https://www.yelp.com/biz/paris-baguette-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,['delivery'],13122852864,(312) 285-2864,2323.2112280184933,41.87751150144823,-87.64478158220975,711 w jackson blvd,chicago,il,60661,SANG'S KITCHEN,SANG'S KITCHEN,2677344.0,Risk 1 (High),711 w jackson blvd,chicago,il,60661,2021-12-01,Canvass,Fail,41.87787173863181,-87.64450945964906,120000
yyt-YwD2t50ts9CvtAx1hw,blue-spot-sushi-chicago,Blue Spot Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/0tZe2cXQOSpiS0r7OgkEpg/o.jpg,False,https://www.yelp.com/biz/blue-spot-sushi-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,22,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"['pickup', 'delivery']",13125594575,(312) 559-4575,2564.9229956287472,41.8842777,-87.6410971,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
idX90e9J0tfdNFROZOEJMQ,cubano-bros-chicago,Cubano Bros,https://s3-media4.fl.yelpcdn.com/bphoto/uXqv1uwNuSJn0tP4C-Z2nA/o.jpg,False,https://www.yelp.com/biz/cubano-bros-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,12,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",13123741499,(312) 374-1499,2564.9229956287472,41.8842821,-87.6410974,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
SQHUWxNBEirZZrv_7t-gdA,k-kitchen-chicago,K-Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/Pdz72fmjIDgBI3tPFUt9cg/o.jpg,False,https://www.yelp.com/biz/k-kitchen-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,40,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,['delivery'],13122349476,(312) 234-9476,2574.752659070158,41.884123,-87.641101,131 n clinton st,chicago,il,60661,CAFE DU MARCHE,LE CAFE DU MARCHE,2008126.0,Risk 1 (High),131 n clinton st,chicago,il,60661,2014-09-03,Canvass,Fail,41.884187507127805,-87.64111966683218,120000
cHwSRR6wguB-yx08IMt46w,potbelly-sandwich-shop-chicago-72,Potbelly Sandwich Shop,https://s3-media1.fl.yelpcdn.com/bphoto/MTEqII_W2NAaipe-oGcsiA/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-chicago-72?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,37,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"['pickup', 'delivery']",13129393045,(312) 939-3045,2110.7207625494184,41.8779125315898,-87.6413049267163,547 w jackson blvd,chicago,il,60661,BURGER KING,BURGER KING,2683526.0,Risk 2 (Medium),547 w jackson blvd,chicago,il,60661,2020-10-14,Complaint,Pass,41.8779141549793,-87.64140539747254,120000
HB9V7USLhtfiZe0F_bKEDg,dunkin-chicago-86,Dunkin',https://s3-media4.fl.yelpcdn.com/bphoto/uUD8HfkQbTyzjkzNtryMsg/o.jpg,False,https://www.yelp.com/biz/dunkin-chicago-86?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,38,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,['delivery'],13128871050,(312) 887-1050,2737.0198336389167,41.8855,-87.64194,555 w lake st,chicago,il,60661,DUNKIN DONUTS / BASKIN ROBINS,DUNKIN DONUTS / BASKIN ROBINS,1742999.0,Risk 2 (Medium),555 w lake st,chicago,il,60661,2014-09-04,Canvass,Pass,41.88559227197418,-87.6420002935186,120000
rM4qWEHheO_F5icvhi0dUA,jamba-chicago-2,Jamba,https://s3-media2.fl.yelpcdn.com/bphoto/pQYKywhLh_Z2QQ4bTU3OGg/o.jpg,False,https://www.yelp.com/biz/jamba-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,32,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,['delivery'],13124740350,(312) 474-0350,2369.325893983495,41.88205995794252,-87.6404806724896,500 w madison st,chicago,il,60661,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649352.0,Risk 1 (High),500 w madison st,chicago,il,60661,2014-08-01,Canvass,Pass,41.88199433820508,-87.6397586848809,120000
YTYoYt0IS6TPrWGifxfTHQ,starbucks-chicago-209,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/WuGMgXU1Vo39EPJP407C-g/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-209?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,24,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,['delivery'],13124630331,(312) 463-0331,2499.2707364070434,41.88291448,-87.64155139,40 n clinton st,chicago,il,60661,STARBUCKS COFFEE #2877,STARBUCKS COFFEE #2877,1444270.0,Risk 2 (Medium),40 n clinton st,chicago,il,60661,2022-11-18,Canvass,Pass,41.8831080720045,-87.64137747810499,120000
npDyi-K7jhH6hH2RZ6XZxA,burrito-beach-chicago-4,Burrito Beach,https://s3-media2.fl.yelpcdn.com/bphoto/n9N1Mir3vJ5gQZEGTsS2Kg/o.jpg,False,https://www.yelp.com/biz/burrito-beach-chicago-4?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,43,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['pickup', 'delivery']",13124661828,(312) 466-1828,2425.0496528427443,41.8826740041081,-87.6405778797626,500 w madison st,chicago,il,60661,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649352.0,Risk 1 (High),500 w madison st,chicago,il,60661,2014-08-01,Canvass,Pass,41.88199433820508,-87.6397586848809,120000
vOio26B8H17W8jfylB2d8g,dunkin-chicago-189,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/PCtE7ytASUs2R0Eqi5erjQ/o.jpg,False,https://www.yelp.com/biz/dunkin-chicago-189?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",3.5,['delivery'],13127861355,(312) 786-1355,2127.2141207129,41.87786428959734,-87.64160184293956,547 w jackson blvd,chicago,il,60661,BURGER KING,BURGER KING,2683526.0,Risk 2 (Medium),547 w jackson blvd,chicago,il,60661,2020-10-14,Complaint,Pass,41.8779141549793,-87.64140539747254,120000
